Course_Name,tokenized,div,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
HISTORY OF CHINA: PHILOSOPHY AND RELIGION ,"['studi', 'religi', 'histori', 'nye', 'religion', 'basic', 'nd', 'edit', 'new', 'york', 'routledg', 'religion', 'basic', 'pp', 'chine', 'religion', 'earliest', 'sourc', 'von', 'richard', 'ancestor', 'ghost', 'god', 'ancient', 'china', 'sinist', 'way', 'divin', 'demon', 'chine', 'religi', 'cultur', 'berkeley', 'univ', 'california', 'press', 'pp', 'ancestor', 'ghost', 'god', 'ancient', 'china', 'pp', 'death', 'earli', 'imperi', 'china', 'von', 'richard', 'han', 'cult', 'dead', 'religion', 'sinist', 'way', 'divin', 'demon', 'chine', 'religi', 'cultur', 'berkeley', 'univ', 'california', 'press', 'pp', 'han', 'cult', 'dead', 'religion', 'pp', 'earli', 'chine', 'worldview', 'spirit', 'cosmo', 'snyder', 'jeffrey', 'dri', 'spell', 'state', 'local', 'govern', 'late', 'imperi', 'china', 'cambridg', 'mass', 'harvard', 'univ', 'press', 'tradit', 'sort', 'wilson', 'thoma', 'spirit', 'soul', 'confucian', 'ritual', 'discour', 'journal', 'chine', 'religion', 'confucian', 'religion', 'earli', 'mediev', 'china', 'wilson', 'thoma', 'michael', 'confuciu', 'imperi', 'templ', 'ancestr', 'shrine', 'live', 'confuciu', 'new', 'york', 'doubleday', 'keith', 'confucian', 'view', 'supernatur', 'earli', 'mediev', 'china', 'sourcebook', 'edit', 'choo', 'et', 'al', 'new', 'york', 'columbia', 'univ', 'press', 'compet', 'religion', 'mediev', 'china', 'hansen', 'valeri', 'open', 'empir', 'histori', 'china', 'new', 'york', 'norton', 'co', 'four', 'china', 'religi', 'landscap', 'pp', 'robert', 'ford', 'tale', 'strang', 'event', 'choo', 'yang', 'lu', 'robert', 'ford', 'wendi', 'ed', 'earli', 'mediev', 'china', 'sourcebook', 'new', 'york', 'columbia', 'univ', 'press', 'popular', 'view', 'mediev', 'religion', 'glen', 'religi', 'experi', 'lay', 'societi', 'ang', 'china', 'read', 'fu', 'chi', 'cambridg', 'studi', 'chine', 'histori', 'literatur', 'institut', 'cambridg', 'uk', 'cambridg', 'univ', 'press', 'sequenc', 'voic', 'pp', 'session', 'midterm', 'religion', 'middl', 'imperi', 'china', 'midterm', 'mcdermott', 'joseph', 'villag', 'quartet', 'modern', 'chine', 'religion', 'song', 'liao', 'jin', 'yuan', 'edit', 'john', 'pierr', 'brill', 'page', 'religion', 'local', 'societi', 'mcdermott', 'villag', 'quartet', 'pp', 'villag', 'quartet', 'pp', 'new', 'daoist', 'movement', 'invent', 'order', 'collect', 'ident', 'thirteenth', 'centuri', 'quanzhen', 'taoism', 'journal', 'chine', 'religion', 'stephen', 'teach', 'practic', 'earli', 'quanzhen', 'taoist', 'master', 'albani', 'state', 'univ', 'new', 'york', 'press', 'miracul', 'power', 'quanzhen', 'master', 'pp', 'daoist', 'missionari', 'central', 'asia', 'li', 'travel', 'alchemist', 'journey', 'taoist', 'ang', 'un', 'china', 'summon', 'khan', 'translat', 'arthur', 'waley', 'london', 'georg', 'routledg', 'son', 'ltd', 'routledg', 'travel', 'alchemist', 'pp', 'religion', 'travel', 'alchemist', 'mark', 'respon', 'weather', 'moral', 'late', 'imperi', 'china', 'beyond', 'joseph', 'needham', 'scienc', 'technolog', 'medicin', 'east', 'southeast', 'asia', 'ed', 'morri', 'low', 'chicago', 'univ', 'chicago', 'press', 'live', 'tradit', 'modern', 'challeng', 'hu', 'dragon', 'god', 'struggl', 'water', 'worship', 'polit', 'get', 'north', 'china', 'villag', 'human', 'ecolog', 'feb', 'wang', 'liang', 'confuciu', 'templ', 'tragedi', 'cultur', 'revolut', 'wilson', 'thoma', 'sacr', 'ground', 'cultur', 'societi', 'polit', 'format', 'cult', 'confuciu', 'cambridg', 'harvard', 'univ', 'press', 'conclu', 'session', 'memori', 'day', 'read', 'period', 'read', 'period', 'final', 'examin', 'final', 'paper', 'due', 'pm', 'root', 'chine', 'religion', 'daoism', 'confucian', 'weather', 'control', 'end', 'student', 'familiar', 'major', 'develop', 'mainstream', 'chine', 'religion', 'includ', 'emerg', 'ancestor', 'offici', 'cult', 'center', 'govern', 'format', 'institut', 'daoism', 'religi', 'form', 'confucian', 'explor', 'histori', 'religion', 'window', 'diver', 'aspect', 'cultur', 'societi', 'one', 'might', 'expect', 'find', 'much', 'regard', 'understand', 'human', 'life', 'death', 'univ', 'held', 'china', 'evolv', 'time', 'howev', 'focu', 'religi', 'activ', 'give', 'us', 'insight', 'aspect', 'human', 'life', 'polit', 'econom', 'gender', 'relat']",UIC,0.010049854,8.925739e-05,5.199343e-05,0.00024811315,0.09611787,0.017670507,0.00016935854,9.101515e-05,7.3814874e-05,0.02389882,0.39195195,0.0072369413,0.045444835,0.009473522,5.423103e-05,4.4819135e-05,0.005032976,0.13019602,0.00011783798,8.213354e-05,2.5608988e-05,0.05665821,0.00010507846,6.8482965e-05,8.774325e-05,4.1390333e-05,7.416499e-05,0.003787692,7.1976254e-05,0.00011490071,0.00341687,6.61059e-05,0.009691661,9.0437556e-05,0.0793809,0.033541173,7.498106e-05,0.07443349,9.221222e-05,8.102554e-05
MODERN GERMAN PHILOSOPHY ,"['none', 'kant', 'metaphyi', 'prolegomena', 'futur', 'metaphi', 'kant', 'metaphi', 'prolegomena', 'futur', 'metaphi', 'respon', 'paper', 'kant', 'ethic', 'groundwork', 'metaphi', 'moral', 'kant', 'ethic', 'groundwork', 'metaphi', 'moral', 'hegel', 'histori', 'philosophi', 'histori', 'respon', 'paper', 'midterm', 'week', 'hegel', 'histori', 'philosophi', 'histori', 'schell', 'philosoph', 'investig', 'natur', 'human', 'freedom', 'midterm', 'paper', 'schell', 'philosoph', 'investig', 'natur', 'human', 'freedom', 'marx', 'german', 'ideolog', 'feuerbach', 'marx', 'communist', 'mannifesto', 'respon', 'paper', 'nietzsch', 'rethink', 'moral', 'genealog', 'moral', 'nietzsch', 'rethink', 'moral', 'genealog', 'moral', 'wednesday', 'final', 'week', 'final', 'paper', 'twentieth', 'centuri', 'germani', 'becam', 'known', 'sinist', 'thing', 'known', 'perhap', 'land', 'thinker', 'poet', 'ind', 'germani', 'remain', 'econom', 'polit', 'someth', 'backwat', 'throughout', 'much', 'modern', 'european', 'histori', 'also', 'home', 'revolutionari', 'excit', 'philosoph', 'revolut', 'last', 'year', 'ind', 'imposs', 'imagin', 'philosophi', 'would', 'look', 'like', 'without', 'revolut', 'initi', 'kant', 'quiet', 'citi', 'nigsberg', 'also', 'imposs', 'imagin', 'world', 'would', 'look', 'like', 'marxism', 'modern', 'post', 'modern', 'fascism', 'neo', 'liber', 'differ', 'way', 'intellectu', 'children', 'german', 'philosophi', 'thu', 'one', 'say', 'without', 'qualif', 'understand', 'german', 'philosophi', 'cannot', 'hope', 'understand', 'world', 'live', 'aim', 'provid', 'student', 'survey', 'major', 'text', 'german', 'philosoph', 'tradit', 'text', 'cover', 'diver', 'rang', 'topic', 'includ', 'epistemolog', 'aesthet', 'philosophi', 'histori', 'polit', 'philosophi', 'econom', 'thu', 'also', 'serv', 'histor', 'contin', 'tradit', 'philosophi']",UIC,0.00017386817,0.00021156446,0.00012323867,0.000230927,0.15409611,0.0002585516,0.0004014251,0.00021573083,0.00017496147,0.00015006866,0.0003675379,0.00034966826,0.00018761081,0.0001967836,0.0001285424,0.00010623363,0.0001672534,0.4555448,0.030533206,0.000194679,6.0700313e-05,0.00030454845,0.00024906473,0.00016232338,0.00020797552,9.810642e-05,0.00017579134,0.14826335,0.00017060344,0.2039532,0.0004204758,0.0001566891,0.00036015894,0.00021436177,0.00030870145,0.00029147172,0.00017772564,0.0002013265,0.00021856822,0.00019205271
SHINHAN SEMINAR ,"['topic', 'read', 'priest', 'topic', 'exist', 'lycan', 'topic', 'read', 'priest', 'lycan', 'topic', 'relev', 'read', 'read', 'relev', 'logic', 'topic', 'truth', 'read', 'austin', 'articl', 'excerpt', 'paul', 'horwich', 'book', 'apr', 'quiz', 'topic', 'paradox', 'read', 'famou', 'articl', 'shinhan', 'prof', 'beall', 'pm', 'monday', 'thursday', 'apr', 'discuss', 'ftot', 'apr', 'discuss', 'ftot', 'shinhan', 'prof', 'beall', 'pm', 'monday', 'thursday', 'apr', 'discuss', 'ftot', 'apr', 'discuss', 'ftot', 'topic', 'insolubl', 'read', 'kevin', 'articl', 'inconsist', 'theori', 'truth', 'languag', 'topic', 'ration', 'guidanc', 'draft', 'essay', 'due', 'may', 'read', 'gil', 'articl', 'logic', 'might', 'guid', 'belief', 'topic', 'law', 'thought', 'read', 'articl', 'carnap', 'thought', 'logic', 'topic', 'one', 'mani', 'read', 'weber', 'possibl', 'logic', 'plural', 'topic', 'valu', 'logic', 'may', 'quiz', 'topic', 'conclu', 'final', 'project', 'final', 'essay', 'due', 'jun', 'plea', 'awar', 'complet', 'must', 'attend', 'special', 'even', 'visit', 'shinhan', 'professor', 'week', 'april', 'logic', 'often', 'defin', 'scienc', 'good', 'reason', 'said', 'intim', 'connect', 'abil', 'think', 'express', 'understand', 'attain', 'knowledg', 'world', 'work', 'go', 'examin', 'relationship', 'logic', 'truth', 'paradox', 'tackl', 'question', 'like', 'logic', 'relat', 'good', 'reason', 'sentenc', 'logic', 'form', 'built', 'languag', 'truth', 'logic', 'valid', 'solv', 'paradox', 'judici', 'use', 'logic', 'mean', 'revi', 'logic', 'theori', 'goal', 'answer', 'question', 'simpli', 'interest', 'discuss', 'issu', 'lead', 'expert', 'field', 'logic', 'professor', 'beall', 'univ', 'connecticut']",UIC,0.0001749192,0.00021284337,0.00012398364,0.021058977,0.00015432645,0.014056914,0.0108922385,0.00021703495,0.00017601912,0.16212887,0.00036975965,0.010486985,0.03270945,0.024510605,0.00012931944,0.000106875814,0.00016826445,0.00020358332,0.23831025,0.027369145,6.106725e-05,0.00030638944,0.115749866,0.046040002,0.00020923273,9.869948e-05,0.00017685401,0.00025185084,0.00017163473,0.0918633,0.00042302167,0.00015763628,0.19931616,0.0002156576,0.00031056756,0.00029323366,0.00017880001,0.00020254352,0.00021988948,0.00019321368
ADVANCED CHINESE (1) ,"['orient', 'grammar', 'vocabulari', 'intermedi', 'text', 'book', 'lesson', 'lesson', 'peopl', 'person', 'interest', 'hobbi', 'give', 'simpl', 'descript', 'look', 'boyfriend', 'girlfriend', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'typic', 'behavior', 'forget', 'person', 'inquir', 'everyth', 'ok', 'find', 'happen', 'adverbi', 'de', 'set', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'find', 'angri', 'apolog', 'reduc', 'potenti', 'tension', 'conver', 'chang', 'subject', 'conjunct', 'potenti', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'let', 'peopl', 'know', 'troubl', 'go', 'thoughtless', 'careless', 'discuss', 'pro', 'con', 'use', 'internet', 'result', 'complement', 'connect', 'sentenc', 'ii', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'monthli', 'incom', 'spend', 'pattern', 'talk', 'balanc', 'person', 'budget', 'direct', 'complement', 'suggest', 'result', 'connect', 'two', 'verb', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'midterm', 'examin', 'name', 'possibl', 'reason', 'work', 'part', 'time', 'school', 'discuss', 'pro', 'con', 'work', 'dynam', 'particl', 'ii', 'rhetor', 'question', 'adverb', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'comment', 'yu', 'stress', 'free', 'childhood', 'name', 'typic', 'offer', 'school', 'program', 'adverb', 'descript', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'indic', 'agreement', 'disagr', 'present', 'opinion', 'talk', 'parent', 'aspir', 'children', 'adverb', 'adject', 'predic', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'locat', 'major', 'chine', 'citi', 'provinc', 'river', 'map', 'give', 'brief', 'geograph', 'featur', 'china', 'compar', 'basic', 'geograph', 'aspect', 'china', 'unit', 'state', 'indic', 'begin', 'action', 'conjunct', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'featur', 'may', 'attract', 'deter', 'visit', 'tourist', 'site', 'plan', 'trip', 'china', 'adj', 'indic', 'experi', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'self', 'studi', 'final', 'examin', 'set', 'intermedi', 'student', 'want', 'vocabulari', 'strengthen', 'grammar', 'applic', 'abil', 'improv', 'commun', 'skill', 'usag', 'word', 'sentenc', 'pattern', 'student', 'learn', 'begin', 'intermedi', 'level', 'reinforc', 'provid', 'interact', 'teach', 'method', 'therefor', 'student', 'abl', 'learn', 'opportun', 'practic', 'languag', 'variou', 'activ', 'topic', 'discuss', 'present', 'dialogu', 'role', 'play', 'provid', 'student', 'take', 'expect', 'achiev', 'follow', 'goal', 'end', 'semest', 'learn', 'vocabulari', 'achiev', 'grammar', 'point', 'use', 'express', 'abl', 'complet', 'social', 'commun']",UIC,0.00010257198,0.00012481057,7.270356e-05,0.009141449,9.049647e-05,0.0001525302,0.09791005,0.007300298,0.012933237,0.0091656335,0.01608586,0.0002062839,0.03158515,0.2003184,7.5832446e-05,0.0036517582,0.4646512,0.028475937,0.00016477545,0.00011484914,3.580961e-05,0.00017966573,0.017800407,0.03794871,0.00012269331,5.7877016e-05,0.0152597865,0.0001476844,0.00010064598,0.00016066819,0.0002480587,9.2437345e-05,0.044575326,0.00012646083,0.00018211568,0.00017195115,0.00010484767,0.00011877078,0.00012894238,0.00011329979
ADVANCED KOREAN (2) ,"['placement', 'interview', 'orient', 'self', 'first', 'semest', 'advanc', 'korean', 'design', 'advanc', 'student', 'greater', 'strength', 'oral', 'commun', 'compet', 'linguist', 'knowledg', 'korean', 'detail', 'instruct', 'object', 'content', 'three', 'fold', 'enhanc', 'grammat', 'structur', 'knowledg', 'korean', 'languag', 'read', 'grammar', 'exerci', 'increa', 'student', 'languag', 'profici', 'heavi', 'focu', 'oral', 'commun', 'skill', 'primarili', 'thru', 'student', 'present', 'student', 'led', 'group', 'discuss', 'enhanc', 'understand', 'histor', 'social', 'cultur', 'aspect', 'korean', 'variou', 'read', 'activ', 'classroom', 'discuss']",UIC,0.0004991236,0.024356544,0.00035378142,0.00066292245,0.00044036316,0.0007422244,0.0011523811,0.00061929884,0.00050226215,0.05800388,0.001055093,0.0010037931,0.06275559,0.16589618,0.00036900683,0.000304965,0.110058315,0.00058091525,0.0008018107,0.00055886526,0.00017425248,0.00087426766,0.0007149905,0.00046598198,0.12692599,0.00028163425,0.0005046445,0.0007186443,0.0004897515,0.00078182446,0.19691727,0.00044980762,0.0010339087,0.23495986,0.00088618975,0.00083672826,0.00051019725,0.0005779483,0.0006274441,0.00055132597
ADVANCED CHINESE (2) ,"['orient', 'grammar', 'vocabulari', 'advanc', 'text', 'book', 'lesson', 'lesson', 'peopl', 'person', 'interest', 'hobbi', 'give', 'simpl', 'descript', 'look', 'boyfriend', 'girlfriend', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'typic', 'behavior', 'forget', 'person', 'inquir', 'everyth', 'ok', 'find', 'happen', 'adverbi', 'de', 'set', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'find', 'angri', 'apolog', 'reduc', 'potenti', 'tension', 'conver', 'chang', 'subject', 'conjunct', 'potenti', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'let', 'peopl', 'know', 'troubl', 'go', 'thoughtless', 'careless', 'discuss', 'pro', 'con', 'use', 'internet', 'result', 'complement', 'connect', 'sentenc', 'ii', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'monthli', 'incom', 'spend', 'pattern', 'talk', 'balanc', 'person', 'budget', 'direct', 'complement', 'suggest', 'result', 'connect', 'two', 'verb', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'midterm', 'examin', 'name', 'possibl', 'reason', 'work', 'part', 'time', 'school', 'discuss', 'pro', 'con', 'work', 'dynam', 'particl', 'ii', 'rhetor', 'question', 'adverb', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'comment', 'yu', 'stress', 'free', 'childhood', 'name', 'typic', 'offer', 'school', 'program', 'adverb', 'descript', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'indic', 'agreement', 'disagr', 'present', 'opinion', 'talk', 'parent', 'aspir', 'children', 'adverb', 'adject', 'predic', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'locat', 'major', 'chine', 'citi', 'provinc', 'river', 'map', 'give', 'brief', 'geograph', 'featur', 'china', 'compar', 'basic', 'geograph', 'aspect', 'china', 'unit', 'state', 'indic', 'begin', 'action', 'conjunct', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'featur', 'may', 'attract', 'deter', 'visit', 'tourist', 'site', 'plan', 'trip', 'china', 'adj', 'indic', 'experi', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'self', 'studi', 'period', 'final', 'examin', 'student', 'take', 'expect', 'achiev', 'follow', 'goal', 'end', 'semest', 'learn', 'word', 'phrase', 'master', 'usag', 'achiev', 'grammar', 'point', 'appli', 'skill', 'improv', 'social', 'conver', 'skill', 'fluenci', 'languag', 'studi', 'deepen', 'understand', 'chine', 'societi']",UIC,0.00011398348,0.0001386962,8.079209e-05,0.012618682,0.00010056452,0.00016949973,0.07791471,0.00014142756,0.011162545,0.004411494,0.019111706,0.00022923364,0.034896504,0.19418387,8.426907e-05,6.964402e-05,0.4696985,0.02997384,0.0001831073,0.00012762652,3.979356e-05,0.00019965436,0.015340257,0.04638184,0.00013634337,6.431604e-05,0.016411476,0.00016411483,0.000111843205,0.0001785431,0.00027565597,0.00010272132,0.06413113,0.00014053004,0.00020237669,0.00019108133,0.00011651234,0.00013198445,0.00014328767,0.0001259048
ADVANCED CREATIVE WRITING: NARRATIVE COMPOSITION ,"['intro', 'expect', 'narr', 'work', 'fiction', 'poetri', 'narr', 'plot', 'tension', 'poem', 'fiction', 'philosophi', 'narr', 'cognit', 'brain', 'work', 'narr', 'process', 'time', 'dilat', 'narratolog', 'scienc', 'fiction', 'qed', 'rel', 'theori', 'narr', 'structur', 'film', 'anim', 'brief', 'intro', 'outro', 'mobi', 'dick', 'read', 'whole', 'book', 'worri', 'select', 'highlight', 'workshop', 'midterm', 'due', 'workshop', 'workshop', 'workshop', 'workshop', 'workshop', 'workshop', 'final', 'due', 'june', 'st', 'anyon', 'interest', 'learn', 'narr', 'theori', 'fiction', 'poetri']",UIC,0.0005513072,0.027155897,0.00039076945,0.00073223136,0.00048640335,0.00081982434,0.08876015,0.0006840468,0.0005547739,0.00047584294,0.0011654038,0.0011087403,0.0005948829,0.00062396826,0.0004075867,0.018280825,0.053124778,0.0006416503,0.4465142,0.0715251,0.017587245,0.0009656728,0.028740982,0.027621191,0.000659456,0.00031107926,0.0005574053,0.000793779,0.0005409553,0.08071026,0.0013332563,0.0004968352,0.0011420054,0.00067970576,0.0009788412,0.00092420867,0.021211846,0.0006383731,0.098899595,0.00060896744
MARXISM AND MODERNITY ,"['week', 'march', 'marxism', 'modern', 'march', 'alien', 'young', 'marx', 'bertel', 'ollman', 'marxism', 'bird', 'eye', 'view', 'hobsbawm', 'age', 'revolut', 'skim', 'bertel', 'ollman', 'alien', 'marx', 'concept', 'man', 'capitalist', 'societi', 'week', 'tmarch', 'histor', 'materi', 'ideolog', 'critiqu', 'tucker', 'ed', 'marx', 'engel', 'reader', 'german', 'ideolog', 'part', 'communist', 'manifesto', 'ollman', 'alien', 'week', 'tmarch', 'marx', 'econom', 'theori', 'tucker', 'ed', 'marx', 'engel', 'reader', 'capit', 'vol', 'ollman', 'alien', 'watch', 'david', 'harvey', 'onlin', 'read', 'capit', 'http', 'org', 'read', 'capit', 'week', 'tmarch', 'state', 'revolutionari', 'transit', 'social', 'lenin', 'ollman', 'alien', 'lenin', 'done', 'excerpt', 'luxemburg', 'organiz', 'question', 'russian', 'social', 'democraci', 'henri', 'lenin', 'luxemburg', 'altern', 'view', 'parti', 'intern', 'pp', 'week', 'tapril', 'ideolog', 'hegemoni', 'gramsci', 'althuss', 'gramsci', 'select', 'prison', 'notebook', 'intellectu', 'gramsci', 'polit', 'thought', 'hegemoni', 'consciou', 'revolutionari', 'process', 'althuss', 'ideolog', 'ideolog', 'state', 'apparatu', 'week', 'tapril', 'marxist', 'lit', 'critic', 'literatur', 'ideolog', 'form', 'realism', 'modern', 'total', 'lukac', 'terri', 'eagleton', 'marxism', 'literari', 'critic', 'raymond', 'william', 'marxism', 'literatur', 'dougla', 'kellner', 'western', 'marxism', 'week', 'tapril', 'dialect', 'modern', 'modern', 'perman', 'revolut', 'marshal', 'berman', 'berman', 'solid', 'air', 'week', 'tapril', 'midterm', 'week', 'take', 'home', 'midterm', 'week', 'tapril', 'may', 'neg', 'dialect', 'cultur', 'industri', 'critiqu', 'progress', 'adorno', 'frankfurt', 'school', 'adorno', 'dialect', 'enlighten', 'cultur', 'industri', 'enlighten', 'mass', 'decept', 'dougla', 'kellner', 'critic', 'theori', 'marxism', 'modern', 'week', 'tmay', 'may', 'holiday', 'socialist', 'realism', 'revolutionari', 'russia', 'self', 'educ', 'worker', 'cultur', 'task', 'struggl', 'proletariat', 'short', 'pamphlet', 'lynn', 'proletarian', 'cultur', 'russian', 'revolut', 'origin', 'movement', 'margaret', 'toward', 'theori', 'marxist', 'aesthet', 'develop', 'socialist', 'realism', 'soviet', 'union', 'russian', 'week', 'tmay', 'marxism', 'critic', 'knowledg', 'everyday', 'life', 'lefebvr', 'lefebvr', 'critiqu', 'everyday', 'life', 'vol', 'lefebvr', 'revolutionari', 'romant', 'tran', 'gavin', 'week', 'tmay', 'modern', 'one', 'dimens', 'societi', 'marcu', 'herbert', 'marcu', 'one', 'dimens', 'man', 'new', 'form', 'control', 'neg', 'think', 'triumph', 'posit', 'think', 'conclu', 'week', 'tmay', 'marxism', 'modern', 'eurocentr', 'imperi', 'nation', 'capitalist', 'world', 'system', 'eurocentr', 'modern', 'edward', 'said', 'cultur', 'imperi', 'excerpt', 'arif', 'dirlik', 'nation', 'develop', 'social', 'revolut', 'earli', 'chine', 'marxist', 'thought', 'week', 'june', 'holiday', 'uneven', 'capitalist', 'develop', 'altern', 'modern', 'san', 'juan', 'jr', 'postcoloni', 'problem', 'uneven', 'develop', 'harootunian', 'histori', 'mysteri', 'everyday', 'week', 'june', 'rethink', 'marxism', 'postcoloni', 'studi', 'age', 'global', 'rise', 'east', 'asia', 'wither', 'away', 'interst', 'system', 'fetish', 'west', 'postcoloni', 'theori', 'amin', 'world', 'wish', 'see', 'week', 'last', 'june', 'final', 'week', 'read', 'group', 'workshop', 'short', 'student', 'present', 'final', 'paper', 'june', 'post', 'workshop', 'final', 'paper', 'due', 'electron', 'june', 'long', 'postcoloni', 'theori', 'aro', 'field', 'late', 'marxian', 'theori', 'philosophi', 'provid', 'framework', 'critic', 'analysi', 'imperi', 'coloni', 'nation', 'subaltern', 'hegemoni', 'mediat', 'uneven', 'capitalist', 'world', 'system', 'part', 'system', 'critiqu', 'capit', 'capit', 'moreov', 'mani', 'work', 'postcoloni', 'theori', 'intim', 'engag', 'marxism', 'frantz', 'fanon', 'stuart', 'hall', 'amin', 'arif', 'dirlik', 'gayatri', 'spivak', 'subaltern', 'studi', 'group', 'posit', 'analyt', 'approach', 'histor', 'studi', 'postcoloni', 'theori', 'effect', 'examin', 'complex', 'contradictori', 'condit', 'modern', 'societi', 'modern', 'periph', 'modern', 'much', 'histor', 'origin', 'coloni', 'imperi', 'lineag', 'combin', 'close', 'engag', 'rigor', 'mode', 'analysi', 'provid', 'marxism', 'toward', 'end', 'begin', 'survey', 'key', 'concept', 'work', 'marx', 'engel', 'alien', 'histor', 'dialect', 'materi', 'marx', 'econom', 'theori', 'follow', 'work', 'lead', 'marxian', 'thinker', 'th', 'centuri', 'lenin', 'luxemburg', 'gramsci', 'lukac', 'althuss', 'william', 'eagleton', 'etc', 'build', 'upon', 'foundat', 'part', 'ii', 'move', 'examin', 'marxist', 'theori', 'modern', 'aesthet', 'critic', 'theorist', 'frankfurt', 'school', 'marshal', 'berman', 'movement', 'henri', 'lefebvr', 'lastli', 'part', 'iii', 'examin', 'key', 'issu', 'contribut', 'toward', 'marxist', 'postcoloni', 'studi', 'work', 'thinker', 'taken', 'marxist', 'postcoloni', 'theori', 'beyond', 'tradit', 'limit', 'tackl', 'contemporari', 'forc', 'structur', 'contemporari', 'global']",UIC,6.334316e-05,0.003531002,4.4897966e-05,8.413068e-05,0.039679315,9.419479e-05,0.00014624685,0.014361897,6.374148e-05,5.4672597e-05,0.08245067,0.0001273902,6.8349844e-05,0.0064577763,4.6830206e-05,0.0020593228,6.093329e-05,0.11747893,0.04798969,7.092491e-05,2.2114169e-05,0.017722657,9.073856e-05,5.91372e-05,0.030326532,3.5741858e-05,6.404381e-05,0.54896104,6.215376e-05,9.9220386e-05,0.03929112,5.7084533e-05,0.036134902,7.809568e-05,0.00011246525,0.00010618816,6.474851e-05,0.01162816,7.962816e-05,6.9968104e-05
