Course_Name,tokenized,div,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25
HISTORY OF CHINA: PHILOSOPHY AND RELIGION ,"['studi', 'religi', 'histori', 'nye', 'religion', 'basic', 'nd', 'edit', 'new', 'york', 'routledg', 'religion', 'basic', 'pp', 'chine', 'religion', 'earliest', 'sourc', 'von', 'richard', 'ancestor', 'ghost', 'god', 'ancient', 'china', 'sinist', 'way', 'divin', 'demon', 'chine', 'religi', 'cultur', 'berkeley', 'univ', 'california', 'press', 'pp', 'ancestor', 'ghost', 'god', 'ancient', 'china', 'pp', 'death', 'earli', 'imperi', 'china', 'von', 'richard', 'han', 'cult', 'dead', 'religion', 'sinist', 'way', 'divin', 'demon', 'chine', 'religi', 'cultur', 'berkeley', 'univ', 'california', 'press', 'pp', 'han', 'cult', 'dead', 'religion', 'pp', 'earli', 'chine', 'worldview', 'spirit', 'cosmo', 'snyder', 'jeffrey', 'dri', 'spell', 'state', 'local', 'govern', 'late', 'imperi', 'china', 'cambridg', 'mass', 'harvard', 'univ', 'press', 'tradit', 'sort', 'wilson', 'thoma', 'spirit', 'soul', 'confucian', 'ritual', 'discour', 'journal', 'chine', 'religion', 'confucian', 'religion', 'earli', 'mediev', 'china', 'wilson', 'thoma', 'michael', 'confuciu', 'imperi', 'templ', 'ancestr', 'shrine', 'live', 'confuciu', 'new', 'york', 'doubleday', 'keith', 'confucian', 'view', 'supernatur', 'earli', 'mediev', 'china', 'sourcebook', 'edit', 'choo', 'et', 'al', 'new', 'york', 'columbia', 'univ', 'press', 'compet', 'religion', 'mediev', 'china', 'hansen', 'valeri', 'open', 'empir', 'histori', 'china', 'new', 'york', 'norton', 'co', 'four', 'china', 'religi', 'landscap', 'pp', 'robert', 'ford', 'tale', 'strang', 'event', 'choo', 'yang', 'lu', 'robert', 'ford', 'wendi', 'ed', 'earli', 'mediev', 'china', 'sourcebook', 'new', 'york', 'columbia', 'univ', 'press', 'popular', 'view', 'mediev', 'religion', 'glen', 'religi', 'experi', 'lay', 'societi', 'ang', 'china', 'read', 'fu', 'chi', 'cambridg', 'studi', 'chine', 'histori', 'literatur', 'institut', 'cambridg', 'uk', 'cambridg', 'univ', 'press', 'sequenc', 'voic', 'pp', 'session', 'midterm', 'religion', 'middl', 'imperi', 'china', 'midterm', 'mcdermott', 'joseph', 'villag', 'quartet', 'modern', 'chine', 'religion', 'song', 'liao', 'jin', 'yuan', 'edit', 'john', 'pierr', 'brill', 'page', 'religion', 'local', 'societi', 'mcdermott', 'villag', 'quartet', 'pp', 'villag', 'quartet', 'pp', 'new', 'daoist', 'movement', 'invent', 'order', 'collect', 'ident', 'thirteenth', 'centuri', 'quanzhen', 'taoism', 'journal', 'chine', 'religion', 'stephen', 'teach', 'practic', 'earli', 'quanzhen', 'taoist', 'master', 'albani', 'state', 'univ', 'new', 'york', 'press', 'miracul', 'power', 'quanzhen', 'master', 'pp', 'daoist', 'missionari', 'central', 'asia', 'li', 'travel', 'alchemist', 'journey', 'taoist', 'ang', 'un', 'china', 'summon', 'khan', 'translat', 'arthur', 'waley', 'london', 'georg', 'routledg', 'son', 'ltd', 'routledg', 'travel', 'alchemist', 'pp', 'religion', 'travel', 'alchemist', 'mark', 'respon', 'weather', 'moral', 'late', 'imperi', 'china', 'beyond', 'joseph', 'needham', 'scienc', 'technolog', 'medicin', 'east', 'southeast', 'asia', 'ed', 'morri', 'low', 'chicago', 'univ', 'chicago', 'press', 'live', 'tradit', 'modern', 'challeng', 'hu', 'dragon', 'god', 'struggl', 'water', 'worship', 'polit', 'get', 'north', 'china', 'villag', 'human', 'ecolog', 'feb', 'wang', 'liang', 'confuciu', 'templ', 'tragedi', 'cultur', 'revolut', 'wilson', 'thoma', 'sacr', 'ground', 'cultur', 'societi', 'polit', 'format', 'cult', 'confuciu', 'cambridg', 'harvard', 'univ', 'press', 'conclu', 'session', 'memori', 'day', 'read', 'period', 'read', 'period', 'final', 'examin', 'final', 'paper', 'due', 'pm', 'root', 'chine', 'religion', 'daoism', 'confucian', 'weather', 'control', 'end', 'student', 'familiar', 'major', 'develop', 'mainstream', 'chine', 'religion', 'includ', 'emerg', 'ancestor', 'offici', 'cult', 'center', 'govern', 'format', 'institut', 'daoism', 'religi', 'form', 'confucian', 'explor', 'histori', 'religion', 'window', 'diver', 'aspect', 'cultur', 'societi', 'one', 'might', 'expect', 'find', 'much', 'regard', 'understand', 'human', 'life', 'death', 'univ', 'held', 'china', 'evolv', 'time', 'howev', 'focu', 'religi', 'activ', 'give', 'us', 'insight', 'aspect', 'human', 'life', 'polit', 'econom', 'gender', 'relat']",UIC,0.00010288262,0.005453444,6.8037545e-05,0.0034012173,0.0002202236,0.0001663119,7.904671e-05,0.00020109302,0.062007554,0.00015527921,6.914617e-05,0.03487712,0.016959246,0.00016438826,9.168624e-05,0.00012771206,0.6059474,0.000113106726,0.030528927,7.242411e-05,0.13990737,0.03997974,0.02565841,9.974278e-05,0.033548478
MODERN GERMAN PHILOSOPHY ,"['none', 'kant', 'metaphyi', 'prolegomena', 'futur', 'metaphi', 'kant', 'metaphi', 'prolegomena', 'futur', 'metaphi', 'respon', 'paper', 'kant', 'ethic', 'groundwork', 'metaphi', 'moral', 'kant', 'ethic', 'groundwork', 'metaphi', 'moral', 'hegel', 'histori', 'philosophi', 'histori', 'respon', 'paper', 'midterm', 'week', 'hegel', 'histori', 'philosophi', 'histori', 'schell', 'philosoph', 'investig', 'natur', 'human', 'freedom', 'midterm', 'paper', 'schell', 'philosoph', 'investig', 'natur', 'human', 'freedom', 'marx', 'german', 'ideolog', 'feuerbach', 'marx', 'communist', 'mannifesto', 'respon', 'paper', 'nietzsch', 'rethink', 'moral', 'genealog', 'moral', 'nietzsch', 'rethink', 'moral', 'genealog', 'moral', 'wednesday', 'final', 'week', 'final', 'paper', 'twentieth', 'centuri', 'germani', 'becam', 'known', 'sinist', 'thing', 'known', 'perhap', 'land', 'thinker', 'poet', 'ind', 'germani', 'remain', 'econom', 'polit', 'someth', 'backwat', 'throughout', 'much', 'modern', 'european', 'histori', 'also', 'home', 'revolutionari', 'excit', 'philosoph', 'revolut', 'last', 'year', 'ind', 'imposs', 'imagin', 'philosophi', 'would', 'look', 'like', 'without', 'revolut', 'initi', 'kant', 'quiet', 'citi', 'nigsberg', 'also', 'imposs', 'imagin', 'world', 'would', 'look', 'like', 'marxism', 'modern', 'post', 'modern', 'fascism', 'neo', 'liber', 'differ', 'way', 'intellectu', 'children', 'german', 'philosophi', 'thu', 'one', 'say', 'without', 'qualif', 'understand', 'german', 'philosophi', 'cannot', 'hope', 'understand', 'world', 'live', 'aim', 'provid', 'student', 'survey', 'major', 'text', 'german', 'philosoph', 'tradit', 'text', 'cover', 'diver', 'rang', 'topic', 'includ', 'epistemolog', 'aesthet', 'philosophi', 'histori', 'polit', 'philosophi', 'econom', 'thu', 'also', 'serv', 'histor', 'contin', 'tradit', 'philosophi']",UIC,0.00024410312,0.00027972588,0.01344314,0.0004767109,0.0005224904,0.00039459913,0.00018754916,0.0004771098,0.00019505914,0.00036842146,0.00016405876,0.00024611532,0.0001692695,0.0003900328,0.00021753817,0.00030301436,0.00042228887,0.0002683612,0.0001794812,0.00017183613,0.00021082541,0.00018278703,0.00036894687,0.0002366534,0.97987986
SHINHAN SEMINAR ,"['topic', 'read', 'priest', 'topic', 'exist', 'lycan', 'topic', 'read', 'priest', 'lycan', 'topic', 'relev', 'read', 'read', 'relev', 'logic', 'topic', 'truth', 'read', 'austin', 'articl', 'excerpt', 'paul', 'horwich', 'book', 'apr', 'quiz', 'topic', 'paradox', 'read', 'famou', 'articl', 'shinhan', 'prof', 'beall', 'pm', 'monday', 'thursday', 'apr', 'discuss', 'ftot', 'apr', 'discuss', 'ftot', 'shinhan', 'prof', 'beall', 'pm', 'monday', 'thursday', 'apr', 'discuss', 'ftot', 'apr', 'discuss', 'ftot', 'topic', 'insolubl', 'read', 'kevin', 'articl', 'inconsist', 'theori', 'truth', 'languag', 'topic', 'ration', 'guidanc', 'draft', 'essay', 'due', 'may', 'read', 'gil', 'articl', 'logic', 'might', 'guid', 'belief', 'topic', 'law', 'thought', 'read', 'articl', 'carnap', 'thought', 'logic', 'topic', 'one', 'mani', 'read', 'weber', 'possibl', 'logic', 'plural', 'topic', 'valu', 'logic', 'may', 'quiz', 'topic', 'conclu', 'final', 'project', 'final', 'essay', 'due', 'jun', 'plea', 'awar', 'complet', 'must', 'attend', 'special', 'even', 'visit', 'shinhan', 'professor', 'week', 'april', 'logic', 'often', 'defin', 'scienc', 'good', 'reason', 'said', 'intim', 'connect', 'abil', 'think', 'express', 'understand', 'attain', 'knowledg', 'world', 'work', 'go', 'examin', 'relationship', 'logic', 'truth', 'paradox', 'tackl', 'question', 'like', 'logic', 'relat', 'good', 'reason', 'sentenc', 'logic', 'form', 'built', 'languag', 'truth', 'logic', 'valid', 'solv', 'paradox', 'judici', 'use', 'logic', 'mean', 'revi', 'logic', 'theori', 'goal', 'answer', 'question', 'simpli', 'interest', 'discuss', 'issu', 'lead', 'expert', 'field', 'logic', 'professor', 'beall', 'univ', 'connecticut']",UIC,0.00024564518,0.00028149298,0.00016244818,0.09374793,0.20325266,0.00039709127,0.00018873395,0.0004801446,0.00019629138,0.000370749,0.00016509516,0.0002476701,0.00017033881,0.32427096,0.00021891242,0.00030492857,0.043335333,0.24150434,0.00018061502,0.017369336,0.00021215725,0.00018394175,0.038473573,0.00023814841,0.033801492
ADVANCED CHINESE (1) ,"['orient', 'grammar', 'vocabulari', 'intermedi', 'text', 'book', 'lesson', 'lesson', 'peopl', 'person', 'interest', 'hobbi', 'give', 'simpl', 'descript', 'look', 'boyfriend', 'girlfriend', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'typic', 'behavior', 'forget', 'person', 'inquir', 'everyth', 'ok', 'find', 'happen', 'adverbi', 'de', 'set', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'find', 'angri', 'apolog', 'reduc', 'potenti', 'tension', 'conver', 'chang', 'subject', 'conjunct', 'potenti', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'let', 'peopl', 'know', 'troubl', 'go', 'thoughtless', 'careless', 'discuss', 'pro', 'con', 'use', 'internet', 'result', 'complement', 'connect', 'sentenc', 'ii', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'monthli', 'incom', 'spend', 'pattern', 'talk', 'balanc', 'person', 'budget', 'direct', 'complement', 'suggest', 'result', 'connect', 'two', 'verb', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'midterm', 'examin', 'name', 'possibl', 'reason', 'work', 'part', 'time', 'school', 'discuss', 'pro', 'con', 'work', 'dynam', 'particl', 'ii', 'rhetor', 'question', 'adverb', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'comment', 'yu', 'stress', 'free', 'childhood', 'name', 'typic', 'offer', 'school', 'program', 'adverb', 'descript', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'indic', 'agreement', 'disagr', 'present', 'opinion', 'talk', 'parent', 'aspir', 'children', 'adverb', 'adject', 'predic', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'locat', 'major', 'chine', 'citi', 'provinc', 'river', 'map', 'give', 'brief', 'geograph', 'featur', 'china', 'compar', 'basic', 'geograph', 'aspect', 'china', 'unit', 'state', 'indic', 'begin', 'action', 'conjunct', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'featur', 'may', 'attract', 'deter', 'visit', 'tourist', 'site', 'plan', 'trip', 'china', 'adj', 'indic', 'experi', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'self', 'studi', 'final', 'examin', 'set', 'intermedi', 'student', 'want', 'vocabulari', 'strengthen', 'grammar', 'applic', 'abil', 'improv', 'commun', 'skill', 'usag', 'word', 'sentenc', 'pattern', 'student', 'learn', 'begin', 'intermedi', 'level', 'reinforc', 'provid', 'interact', 'teach', 'method', 'therefor', 'student', 'abl', 'learn', 'opportun', 'practic', 'languag', 'variou', 'activ', 'topic', 'discuss', 'present', 'dialogu', 'role', 'play', 'provid', 'student', 'take', 'expect', 'achiev', 'follow', 'goal', 'end', 'semest', 'learn', 'vocabulari', 'achiev', 'grammar', 'point', 'use', 'express', 'abl', 'complet', 'social', 'commun']",UIC,0.055346265,0.03926038,0.019207448,0.07304976,0.0003074298,0.00023215942,0.020094486,0.056994133,0.02737859,0.0568667,9.6522825e-05,0.00014480023,0.51285213,0.04484288,0.00012798706,0.01019694,0.03138844,0.00015788844,0.00010559651,0.00010109859,0.030167665,0.00010754148,0.00021706753,0.020581242,0.00017477358
ADVANCED KOREAN (2) ,"['placement', 'interview', 'orient', 'self', 'first', 'semest', 'advanc', 'korean', 'design', 'advanc', 'student', 'greater', 'strength', 'oral', 'commun', 'compet', 'linguist', 'knowledg', 'korean', 'detail', 'instruct', 'object', 'content', 'three', 'fold', 'enhanc', 'grammat', 'structur', 'knowledg', 'korean', 'languag', 'read', 'grammar', 'exerci', 'increa', 'student', 'languag', 'profici', 'heavi', 'focu', 'oral', 'commun', 'skill', 'primarili', 'thru', 'student', 'present', 'student', 'led', 'group', 'discuss', 'enhanc', 'understand', 'histor', 'social', 'cultur', 'aspect', 'korean', 'variou', 'read', 'activ', 'classroom', 'discuss']",UIC,0.0007031955,0.0008058151,0.00046503183,0.09330202,0.079875626,0.0011367318,0.00054027874,0.13588296,0.00056191295,0.0547812,0.0004726092,0.0007089921,0.2817607,0.0011235812,0.00062666903,0.00087290286,0.0012165072,0.0007730765,0.0005170371,0.0004950137,0.00060733134,0.0005265603,0.08420168,0.0006817349,0.25736088
ADVANCED CHINESE (2) ,"['orient', 'grammar', 'vocabulari', 'advanc', 'text', 'book', 'lesson', 'lesson', 'peopl', 'person', 'interest', 'hobbi', 'give', 'simpl', 'descript', 'look', 'boyfriend', 'girlfriend', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'typic', 'behavior', 'forget', 'person', 'inquir', 'everyth', 'ok', 'find', 'happen', 'adverbi', 'de', 'set', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'find', 'angri', 'apolog', 'reduc', 'potenti', 'tension', 'conver', 'chang', 'subject', 'conjunct', 'potenti', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'let', 'peopl', 'know', 'troubl', 'go', 'thoughtless', 'careless', 'discuss', 'pro', 'con', 'use', 'internet', 'result', 'complement', 'connect', 'sentenc', 'ii', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'monthli', 'incom', 'spend', 'pattern', 'talk', 'balanc', 'person', 'budget', 'direct', 'complement', 'suggest', 'result', 'connect', 'two', 'verb', 'phrase', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'midterm', 'examin', 'name', 'possibl', 'reason', 'work', 'part', 'time', 'school', 'discuss', 'pro', 'con', 'work', 'dynam', 'particl', 'ii', 'rhetor', 'question', 'adverb', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'comment', 'yu', 'stress', 'free', 'childhood', 'name', 'typic', 'offer', 'school', 'program', 'adverb', 'descript', 'complement', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'indic', 'agreement', 'disagr', 'present', 'opinion', 'talk', 'parent', 'aspir', 'children', 'adverb', 'adject', 'predic', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'locat', 'major', 'chine', 'citi', 'provinc', 'river', 'map', 'give', 'brief', 'geograph', 'featur', 'china', 'compar', 'basic', 'geograph', 'aspect', 'china', 'unit', 'state', 'indic', 'begin', 'action', 'conjunct', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'describ', 'featur', 'may', 'attract', 'deter', 'visit', 'tourist', 'site', 'plan', 'trip', 'china', 'adj', 'indic', 'experi', 'lesson', 'part', 'vocabulari', 'word', 'phrase', 'grammar', 'dialogu', 'lesson', 'part', 'lesson', 'text', 'book', 'lesson', 'part', 'lesson', 'self', 'studi', 'period', 'final', 'examin', 'student', 'take', 'expect', 'achiev', 'follow', 'goal', 'end', 'semest', 'learn', 'word', 'phrase', 'master', 'usag', 'achiev', 'grammar', 'point', 'appli', 'skill', 'improv', 'social', 'conver', 'skill', 'fluenci', 'languag', 'studi', 'deepen', 'understand', 'chine', 'societi']",UIC,0.05449116,0.058218744,0.00010550827,0.0650659,0.00034152254,0.0002579067,0.017244963,0.036888033,0.03593017,0.063864425,0.000107227446,0.00016085895,0.5089312,0.04500383,0.00014218115,0.011104328,0.055187035,0.00017539866,0.00011730743,0.00011231067,0.032238126,0.000119468095,0.00024114086,0.013757009,0.00019415641
ADVANCED CREATIVE WRITING: NARRATIVE COMPOSITION ,"['intro', 'expect', 'narr', 'work', 'fiction', 'poetri', 'narr', 'plot', 'tension', 'poem', 'fiction', 'philosophi', 'narr', 'cognit', 'brain', 'work', 'narr', 'process', 'time', 'dilat', 'narratolog', 'scienc', 'fiction', 'qed', 'rel', 'theori', 'narr', 'structur', 'film', 'anim', 'brief', 'intro', 'outro', 'mobi', 'dick', 'read', 'whole', 'book', 'worri', 'select', 'highlight', 'workshop', 'midterm', 'due', 'workshop', 'workshop', 'workshop', 'workshop', 'workshop', 'workshop', 'final', 'due', 'june', 'st', 'anyon', 'interest', 'learn', 'narr', 'theori', 'fiction', 'poetri']",UIC,0.0007772436,0.0008906693,0.03570741,0.0015178972,0.6366096,0.0012564313,0.02090214,0.085885264,0.00062108366,0.0011730838,0.000522376,0.12818456,0.0005389674,0.052032217,0.024971087,0.0009648216,0.0013446055,0.00085448317,0.00057148223,0.0005471398,0.0006712847,0.00058200833,0.0011747566,0.0007535231,0.0009458647
MARXISM AND MODERNITY ,"['week', 'march', 'marxism', 'modern', 'march', 'alien', 'young', 'marx', 'bertel', 'ollman', 'marxism', 'bird', 'eye', 'view', 'hobsbawm', 'age', 'revolut', 'skim', 'bertel', 'ollman', 'alien', 'marx', 'concept', 'man', 'capitalist', 'societi', 'week', 'tmarch', 'histor', 'materi', 'ideolog', 'critiqu', 'tucker', 'ed', 'marx', 'engel', 'reader', 'german', 'ideolog', 'part', 'communist', 'manifesto', 'ollman', 'alien', 'week', 'tmarch', 'marx', 'econom', 'theori', 'tucker', 'ed', 'marx', 'engel', 'reader', 'capit', 'vol', 'ollman', 'alien', 'watch', 'david', 'harvey', 'onlin', 'read', 'capit', 'http', 'org', 'read', 'capit', 'week', 'tmarch', 'state', 'revolutionari', 'transit', 'social', 'lenin', 'ollman', 'alien', 'lenin', 'done', 'excerpt', 'luxemburg', 'organiz', 'question', 'russian', 'social', 'democraci', 'henri', 'lenin', 'luxemburg', 'altern', 'view', 'parti', 'intern', 'pp', 'week', 'tapril', 'ideolog', 'hegemoni', 'gramsci', 'althuss', 'gramsci', 'select', 'prison', 'notebook', 'intellectu', 'gramsci', 'polit', 'thought', 'hegemoni', 'consciou', 'revolutionari', 'process', 'althuss', 'ideolog', 'ideolog', 'state', 'apparatu', 'week', 'tapril', 'marxist', 'lit', 'critic', 'literatur', 'ideolog', 'form', 'realism', 'modern', 'total', 'lukac', 'terri', 'eagleton', 'marxism', 'literari', 'critic', 'raymond', 'william', 'marxism', 'literatur', 'dougla', 'kellner', 'western', 'marxism', 'week', 'tapril', 'dialect', 'modern', 'modern', 'perman', 'revolut', 'marshal', 'berman', 'berman', 'solid', 'air', 'week', 'tapril', 'midterm', 'week', 'take', 'home', 'midterm', 'week', 'tapril', 'may', 'neg', 'dialect', 'cultur', 'industri', 'critiqu', 'progress', 'adorno', 'frankfurt', 'school', 'adorno', 'dialect', 'enlighten', 'cultur', 'industri', 'enlighten', 'mass', 'decept', 'dougla', 'kellner', 'critic', 'theori', 'marxism', 'modern', 'week', 'tmay', 'may', 'holiday', 'socialist', 'realism', 'revolutionari', 'russia', 'self', 'educ', 'worker', 'cultur', 'task', 'struggl', 'proletariat', 'short', 'pamphlet', 'lynn', 'proletarian', 'cultur', 'russian', 'revolut', 'origin', 'movement', 'margaret', 'toward', 'theori', 'marxist', 'aesthet', 'develop', 'socialist', 'realism', 'soviet', 'union', 'russian', 'week', 'tmay', 'marxism', 'critic', 'knowledg', 'everyday', 'life', 'lefebvr', 'lefebvr', 'critiqu', 'everyday', 'life', 'vol', 'lefebvr', 'revolutionari', 'romant', 'tran', 'gavin', 'week', 'tmay', 'modern', 'one', 'dimens', 'societi', 'marcu', 'herbert', 'marcu', 'one', 'dimens', 'man', 'new', 'form', 'control', 'neg', 'think', 'triumph', 'posit', 'think', 'conclu', 'week', 'tmay', 'marxism', 'modern', 'eurocentr', 'imperi', 'nation', 'capitalist', 'world', 'system', 'eurocentr', 'modern', 'edward', 'said', 'cultur', 'imperi', 'excerpt', 'arif', 'dirlik', 'nation', 'develop', 'social', 'revolut', 'earli', 'chine', 'marxist', 'thought', 'week', 'june', 'holiday', 'uneven', 'capitalist', 'develop', 'altern', 'modern', 'san', 'juan', 'jr', 'postcoloni', 'problem', 'uneven', 'develop', 'harootunian', 'histori', 'mysteri', 'everyday', 'week', 'june', 'rethink', 'marxism', 'postcoloni', 'studi', 'age', 'global', 'rise', 'east', 'asia', 'wither', 'away', 'interst', 'system', 'fetish', 'west', 'postcoloni', 'theori', 'amin', 'world', 'wish', 'see', 'week', 'last', 'june', 'final', 'week', 'read', 'group', 'workshop', 'short', 'student', 'present', 'final', 'paper', 'june', 'post', 'workshop', 'final', 'paper', 'due', 'electron', 'june', 'long', 'postcoloni', 'theori', 'aro', 'field', 'late', 'marxian', 'theori', 'philosophi', 'provid', 'framework', 'critic', 'analysi', 'imperi', 'coloni', 'nation', 'subaltern', 'hegemoni', 'mediat', 'uneven', 'capitalist', 'world', 'system', 'part', 'system', 'critiqu', 'capit', 'capit', 'moreov', 'mani', 'work', 'postcoloni', 'theori', 'intim', 'engag', 'marxism', 'frantz', 'fanon', 'stuart', 'hall', 'amin', 'arif', 'dirlik', 'gayatri', 'spivak', 'subaltern', 'studi', 'group', 'posit', 'analyt', 'approach', 'histor', 'studi', 'postcoloni', 'theori', 'effect', 'examin', 'complex', 'contradictori', 'condit', 'modern', 'societi', 'modern', 'periph', 'modern', 'much', 'histor', 'origin', 'coloni', 'imperi', 'lineag', 'combin', 'close', 'engag', 'rigor', 'mode', 'analysi', 'provid', 'marxism', 'toward', 'end', 'begin', 'survey', 'key', 'concept', 'work', 'marx', 'engel', 'alien', 'histor', 'dialect', 'materi', 'marx', 'econom', 'theori', 'follow', 'work', 'lead', 'marxian', 'thinker', 'th', 'centuri', 'lenin', 'luxemburg', 'gramsci', 'lukac', 'althuss', 'william', 'eagleton', 'etc', 'build', 'upon', 'foundat', 'part', 'ii', 'move', 'examin', 'marxist', 'theori', 'modern', 'aesthet', 'critic', 'theorist', 'frankfurt', 'school', 'marshal', 'berman', 'movement', 'henri', 'lefebvr', 'lastli', 'part', 'iii', 'examin', 'key', 'issu', 'contribut', 'toward', 'marxist', 'postcoloni', 'studi', 'work', 'thinker', 'taken', 'marxist', 'postcoloni', 'theori', 'beyond', 'tradit', 'limit', 'tackl', 'contemporari', 'forc', 'structur', 'contemporari', 'global']",UIC,9.037403e-05,0.06232144,5.9765454e-05,0.00017650126,0.041761678,0.11037819,0.008130106,0.01496521,7.221653e-05,0.00013640043,6.073929e-05,9.111901e-05,6.2668456e-05,0.0057313363,8.053891e-05,0.18892191,0.36092904,9.935507e-05,0.005719517,6.3618696e-05,0.10744417,6.767304e-05,0.004847939,8.7615925e-05,0.08770088
THE SOCIOLOGY OF BIBLICAL LITERATURE ,"['requir', 'write', 'ancient', 'world', 'bibl', 'becam', 'book', 'author', 'author', 'written', 'text', 'complex', 'biblic', 'literatur', 'power', 'write', 'william', 'friedman', 'write', 'state', 'invent', 'alphabet', 'royal', 'scribe', 'write', 'project', 'state', 'power', 'emerg', 'earli', 'monarchi', 'william', 'friedman', 'two', 'nation', 'two', 'bibl', 'bibl', 'polit', 'impetu', 'write', 'world', 'first', 'appear', 'messiah', 'friedman', 'counter', 'attack', 'israel', 'legitimaci', 'ancient', 'tradit', 'hegemoni', 'legitimaci', 'format', 'historiographi', 'world', 'histori', 'friedman', 'real', 'begin', 'biblic', 'write', 'part', 'king', 'biblic', 'literatur', 'sociolog', 'write', 'urban', 'assyrian', 'factor', 'genesi', 'vs', 'william', 'friedman', 'real', 'begin', 'biblic', 'write', 'part', 'ii', 'golden', 'age', 'israel', 'histor', 'work', 'first', 'torah', 'prophet', 'william', 'midterm', 'midterm', 'origin', 'yawheh', 'worship', 'part', 'brought', 'yawheh', 'god', 'ident', 'histori', 'first', 'worship', 'yawheh', 'blenkinsopp', 'articl', 'origin', 'yahweh', 'worship', 'part', 'mose', 'connect', 'hypothesi', 'yawheh', 'jesu', 'god', 'son', 'blenkinsopp', 'articl', 'cont', 'josiah', 'text', 'revolut', 'social', 'context', 'literaci', 'central', 'social', 'locat', 'write', 'william', 'friedman', 'josiah', 'historiographi', 'book', 'treati', 'friedman', 'persia', 'torah', 'part', 'vs', 'persia', 'context', 'appropri', 'author', 'write', 'bibl', 'watt', 'articl', 'persia', 'torah', 'part', 'ii', 'persian', 'author', 'torah', 'persian', 'king', 'contribut', 'format', 'bibl', 'watt', 'articl', 'cont', 'friedman', 'textual', 'word', 'yahweh', 'bibl', 'last', 'william', 'final', 'final', 'paper', 'due', 'dec', 'ever', 'wonder', 'first', 'wrote', 'bibl', 'regard', 'might', 'also', 'wish', 'know', 'bibl', 'came', 'right', 'first', 'topic', 'dealt', 'search', 'answer', 'requir', 'sophist', 'cooper', 'variou', 'modern', 'disciplin', 'sociolog', 'polit', 'scienc', 'theolog', 'knowledg', 'percept', 'god', 'well', 'name', 'primari', 'goal', 'seminar', 'explor', 'wrote', 'bibl', 'first', 'written', 'rest', 'assur', 'ration', 'question', 'necessarili', 'contradict', 'convent', 'wisdom', 'belief', 'rather', 'would', 'shed', 'light', 'associ', 'inquiri', 'also', 'touch', 'upon', 'concept', 'christ', 'messiah', 'topic', 'deriv', 'research', 'one', 'popular', 'concept', 'christian', 'judaism', 'yet', 'properli', 'ask', 'jesu', 'founder', 'christian', 'call', 'titl', 'reject', 'judaism', 'last', 'topic', 'address', 'name', 'god', 'yahweh', 'bibl', 'accord', 'old', 'testament', 'hebrew', 'bibl', 'god', 'israel', 'address', 'person', 'name', 'yhwh', 'patron', 'god', 'nomad', 'famili', 'iron', 'age', 'eventu', 'come', 'domin', 'rival', 'pantheon', 'give', 'birth', 'modern', 'day', 'monoth', 'first', 'appear', 'name', 'yhwh', 'histor', 'real', 'text']",UIC,0.00014939775,0.00017119985,9.879857e-05,0.00029177708,0.118561044,0.0002415049,0.00011478519,0.02289073,0.049495567,0.0002254839,0.00010040842,0.00015062928,0.022253944,0.0002387115,0.00013313929,0.028663957,0.43728888,0.00016424435,0.00010984737,0.00010516839,0.00012903089,0.05765443,0.19141427,0.00014483833,0.069208205
